ResourceID,Administrative Subdivision Name,Administrative Subdivision Type,Copyright Description,Copyright Type,Date of Publication,Description,Description Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Creation From Date,Information Resource Creation To Date,Information Resource Creator,Information Resource Type,Keyword,Language_Type,Place Description,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
cdd26078-7ccb-4757-b985-f533ce3d1d27,,,,,,Shaft entrance with masonry surround,Primary,,Original File Name,EGY.QV.t12.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV12_image_1.jpg,JPEG,,,,Still Image,,,,,,QV12_image_1,Primary
cddebfdb-3127-4791-bddf-71ec19c83f71,,,,,,Evidence of ceiling collapse in center of chamber (C).,Primary,,Original File Name,Egy.QV.t61.13.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV61_image_3.jpg,JPEG,,,,Still Image,,,,,,QV61_image_3,Primary
cdebeaae-7c69-43d7-9b48-3341e1f4544d,,,,,,,,,SurveyLA ID,da39b0e1-2da9-4f07-b309-9668de206fe6.jpg,,/files/uploadedfiles/da39b0e1-2da9-4f07-b309-9668de206fe6.jpg,JPEG,,,,Still Image,,,,,,Cabrillo Beach Bathhouse - PHOTO,Primary
ce297f01-fdd4-4e8b-8429-cd19acf78de7,,,,,,,,,Original File Name,QV 68 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV68_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV68_TMP_drawing_1,Primary
ce9b47f3-684d-437f-a780-8854f5652adc,,,,,,"Main chamber, facing towards entrance.",Primary,,Original File Name,EGY_QV_t82_B_08Jan_05_Dmyers_d.JPG,,/files/uploadedfiles/QV82_image_3.jpg,JPEG,,,,Still Image,,,,,,QV82_image_3,Primary
cf1730c6-fa14-4bd3-811b-c5c095ef6dc5,,,,,,,,,Original File Name,QV.gen.Nov08.MD.jpg,,/files/uploadedfiles/QV_image_3.jpg,JPEG,,,,Still Image,,,,,,QV_image_3,Primary
cfdd9bdb-421b-425b-8d6a-79f9c3d9e3d0,,,,,,Barnsdall Art Park; Originally the Estate of Aline Barnsdall; Given to the City 1927 - Declared 1965; Historic Cultural Monument No. 34; City of Los Angeles; Cultural Heritage Commission; Cultural Affairs Department,Primary,,Processing ID,PLQ-37,,,unknown,,,,Document/Text,,,,,,Barnsdall Art Park Plaque,Primary
d0d8b606-a414-4e6a-8394-e87c7e42f9ff,,,,,,Wall painting in QV73.,Primary,,Original File Name,Egy.QV.t73.14.08Feb.JBell.d.jpg,,/files/uploadedfiles/QV73_image_2.jpg,JPEG,,,,Still Image,,,,,,QV73_image_2,Primary
d1f6e55e-761d-4a6a-a4e5-fbb18be7e7c6,,,,,,Bradbury Building; 1893; Declared Historic Cultural Monument No. 6; By the; Cultural Heritage Board; Municipal Art Department; City of Los Angeles,Primary,,Processing ID,PLQ-26,,,unknown,,,,Document/Text,,,,,,Bradbury Building Plaque,Primary
d2aa306a-120d-40ad-9059-2b0dbbe85adc,,,,,,"QV 5 shaft partially filled by debris and trash, seen from above.",Primary,,Original File Name,EGY_QV_t05_08Jan_02_DMyers_d.JPG,,/files/uploadedfiles/QV05_image_2.jpg,JPEG,,,,Still Image,,,,,,QV05_image_2,Primary
d2f5c2ea-a5cf-432a-a187-e067a70d3784,,,,,,Bats roosting in tomb,Primary,,Original File Name,Egy.QV.t48.11.08Jan.SCA-GCI.d.jpg,,/files/uploadedfiles/QV48_image_3.jpg,JPEG,,,,Still Image,,,,,,QV48_image_3,Primary
d441ca6d-a01e-43a0-86f1-00c85fdf9b7e,,,,,,Reconstructed entryway (B) and extensive plastering on ceiling to prevent rock loss in chamber (C),Primary,,Original File Name,EGY.QV.t33.09.08Feb.LWong.d.jpg,,/files/uploadedfiles/QV33_image_3.jpg,JPEG,,,,Still Image,,,,,,QV33_image_3,Primary
d45ac8bf-d3c3-4fa9-8584-47692095fab2,,,,,,,,,SurveyLA ID,b4094970-855f-4e20-ae0c-963c6fa9891e.jpg,,/files/uploadedfiles/b4094970-855f-4e20-ae0c-963c6fa9891e.jpg,JPEG,,,,Still Image,,,,,,Landfair Apartments - PHOTO,Primary
d45b6cff-3c76-4d23-95bb-44722763ee5c,,,,,,,,,Original File Name,QV 43 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV43_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV43_TMP_drawing_1,Primary
d4d01bf6-0132-4f6c-b77f-fa0268756e82,,,,,,Chamber (C) has two surviving pillars.,Primary,,Original File Name,EGY.QV.2006DEC.t74.17.LWong.d.jpg,,/files/uploadedfiles/QV74_image_5.jpg,JPEG,,,,Still Image,,,,,,QV74_image_5,Primary
d4e37b1e-98d2-469d-90db-35ce68dbea78,,,,,,Mural facing La Salle,Primary,,SurveyLA ID,ae877787-cfe8-48cc-af90-e68eb3f5118a.JPG,,/files/uploadedfiles/ae877787-cfe8-48cc-af90-e68eb3f5118a.JPG,JPEG,,2011-06-08,Architectural Resources Group,Still Image,,,,,,Sugar Hill Historic District - PHOTO,Primary
d55ba896-dbb7-4f57-94a8-3bef4841e4e0,,,,,,,,,SurveyLA ID,969fe0b1-6940-4f4d-a94f-c76e32552fa9.jpg,,/files/uploadedfiles/969fe0b1-6940-4f4d-a94f-c76e32552fa9.jpg,JPEG,,,,Still Image,,,,,,Laurelwood Apartments - PHOTO,Primary
d73f932a-d7d2-443f-a4b9-cb097af82952,,,,,,,,,SurveyLA ID,5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,,/files/uploadedfiles/5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,JPEG,,,,Still Image,,,,,,Strathmore Apartments - PHOTO,Primary
d77afc1b-8084-4bb1-9749-71c92d229e3d,,,,,,Ramp and entrance.,Primary,,Original File Name,EGY.QV.2006DEC.t42.01.LWong.d.jpg,,/files/uploadedfiles/QV42_image_1.jpg,JPEG,,,,Still Image,,,,,,QV42_image_1,Primary
d7f81a59-c8ad-4998-8c4a-c10aa1ad113a,,,,,,View from corridor chamber (G) into burial chamber (K).  Note wooden flooring and glass barriers installed throughout the tomb. There is also fluorescent lighting at the base of the walls.,Primary,,Original File Name,EGY.QV.t55.3688.07Feb.JBell.d.jpg,,/files/uploadedfiles/QV55_image_2.jpg,JPEG,,,,Still Image,,,,,,QV55_image_2,Primary
d817684b-3fea-49a4-939d-4107bd5d7ec7,,,,,,Short ramp and entrance doorway.  There is no door on this tomb.,Primary,,Original File Name,EGY.QV.t75.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV75_image_1.jpg,JPEG,,,,Still Image,,,,,,QV75_image_1,Primary
d849f78e-75df-47f0-a7df-2a2c3df54733,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY_QV_t10_08Jan_02_DMyers_d.JPG,,/files/uploadedfiles/QV10_image_3.jpg,JPEG,,,,Still Image,,,,,,QV10_image_3,Primary
d8ac3be1-512e-4be1-890a-39a0a0c79204,,,,,,View of  main chamber of QV60.,Primary,,Original File Name,EGY.QV.t60.67.07Feb.SCA-GCI.d.jpg,,/files/uploadedfiles/QV60_image_2.jpg,JPEG,,,,Still Image,,,,,,QV60_image_2,Primary
db36ef6d-c692-4266-a07e-d6ea0e77bf74,,,,,,"Tomb entrance, as part of Deir er Rumi",Primary,,Original File Name,EGY.QV.t95.01.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV95_image_1.jpg,JPEG,,,,Still Image,,,,,,QV95_image_1,Primary
db5f0dd8-e2dc-4d1c-8d6c-401e1547bddb,,,,,,Painting is abraded on splays of doorway (L). These areas are now protected by glass barriers.,Primary,,Original File Name,EGY.QV.t44.08.07Feb.JBell.d.jpg,,/files/uploadedfiles/QV44_image_3.jpg,JPEG,,,,Still Image,,,,,,QV44_image_3,Primary
dc41ee28-9c54-4912-bdb8-67fbe839788f,,,,,,QV 6 shaft entrance.,Primary,,Original File Name,EGY_QV_t06_08Jan_01_DMyers_d.JPG,,/files/uploadedfiles/QV06_image_1.jpg,JPEG,,,,Still Image,,,,,,QV06_image_1,Primary
dc70b426-d69f-41b8-923f-ed7e043595ea,,,,,,,,,Original File Name,QV 51 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV51_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV51_TMP_drawing_1,Primary
dd618688-80e7-4d7c-8d41-56b74fda6daf,,,,,,Detail of entrance of QV 98. Note trash occluding shaft.,Primary,,Original File Name,Egy.QV.t98.03.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV98_image_2.jpg,JPEG,,,,Still Image,,,,,,QV98_image_2,Primary
dd6b901a-0443-4037-a413-8ee95f463696,,,,,,,,,Original File Name,QV 41 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV41_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV41_TMP_drawing_1,Primary
dd7a1534-4882-4f44-8392-374ea9b508ed,,,,,,View of main chamber with fallen rock and dried mud covering floor,Primary,,Original File Name,EGY_QV_t65_08Jan_07_Dmyers_d.JPG,,/files/uploadedfiles/QV65_image_3.jpg,JPEG,,,,Still Image,,,,,,QV65_image_3,Primary
ddca021e-61c4-41da-99f6-fd6c9d7570dc,,,,,,,,,SurveyLA ID,17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,,/files/uploadedfiles/17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,JPEG,,2011-06-08,Architectural Resources Group,Still Image,,,,,,2237 S HARVARD BLVD - PHOTO,Primary
de3f3e3b-ef51-44bf-acf6-2e433240f739,,,,,,QV 15. Entrance with masonry surround.,Primary,,Original File Name,EGY.QV.t15.04.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV15_image_1.jpg,JPEG,,,,Still Image,,,,,,QV15_image_1,Primary
dea24403-b56d-4f26-a478-70391891eae8,,,,,,General view of chamber with piles of debris on ground,Primary,,Original File Name,Egy.QV.t32.02.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV32_image_3.jpg,JPEG,,,,Still Image,,,,,,QV32_image_3,Primary
dec98379-d926-4274-8383-d896913c19dd,,,,,,Alcoves (D) and (E).,Primary,,Original File Name,Sans titre - 20.jpg,,/files/uploadedfiles/QV66_image_3.jpg,JPEG,,,,Still Image,,,,,,QV66_image_3,Primary
e02150d6-afb1-4476-af86-add53cda5bff,,,,,,,,,Original File Name,QV 71 sheet2.CEDAE labels.jpg,,/files/uploadedfiles/QV71_TMP_drawing_2.jpg,JPEG,,,,Still Image,,,,,,QV71_TMP_drawing_2,Primary
e0386797-1d6e-49e1-b623-1667490ef2fb,,,,,,,,,Processing ID,HCM-200P,,/files/uploadedfiles/SecondBaptistChurch.jpg,,,,,,,,,,,Second Baptist Church Building - PHOTO,Primary
e05d2259-94f0-481e-85ef-2244cdee1044,,,,,,,,,Original File Name,QV 74 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV74_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV74_TMP_drawing_1,Primary
e0aedcc9-0dfd-4414-97c1-1172fed0ede4,,,,,,Shaft of QV 92 as seen from above.,Primary,,Original File Name,EGY QV t92 07 Sep 04 DMyers d.JPG,,/files/uploadedfiles/QV92_image_1.jpg,JPEG,,,,Still Image,,,,,,QV92_image_1,Primary
e0f3110e-f360-479c-b088-a2a801f39084,,,,,,,,,SurveyLA ID,d726b2e6-e082-41d9-b1b4-0e57320a20b2.JPG,,/files/uploadedfiles/d726b2e6-e082-41d9-b1b4-0e57320a20b2.JPG,JPEG,,2011-04-13,Architectural Resources Group,Still Image,,,,,,Eddie Anderson Residence - PHOTO,Primary
e1015658-1bb0-4245-9992-c8954b45e50d,,,,,,View from corridor (C) looking toward the burial chamber. Glass barrier are installed throughout the tomb to protect the wall paintings.,Primary,,Original File Name,EGY.QV.t52.01.08Feb.LWong.d.JPG,,/files/uploadedfiles/QV52_image_3.jpg,JPEG,,,,Still Image,,,,,,QV52_image_3,Primary
e157fc5b-bfc5-46a3-abf2-3f91a3b472a7,,,,,,"The sunken relief paintings are executed on an extremely thin layer of plaster. There are many losses in the painting, as can be seen here, some of which can be attributed to the intentional and systematic defacement of faces, hands, feet and some hieroglyphs.",Primary,,Original File Name,QV52.corridor.01.SR.0208.jpg,,/files/uploadedfiles/QV52_image_6.jpg,JPEG,,,,Still Image,,,,,,QV52_image_6,Primary
e17d538b-039c-493c-962e-2637459edd2f,,,,,,Lower parts of the walls in chamber (C) are not blackened having been most likely protected by sand and debris.  Note mustard brown color of fire-related darkening in this chamber.,Primary,,Original File Name,EGY.QV.2006DEC.t74.26.LWong.d.jpg,,/files/uploadedfiles/QV74_image_2.jpg,JPEG,,,,Still Image,,,,,,QV74_image_2,Primary
e18839f3-2313-4282-b6d3-1af593e49380,,,,,,Detail of area of painting on the south wall of chamber (C).,Primary,,Original File Name,EGY.QV.2007FEB.t34.12.LWong.d.jpg,,/files/uploadedfiles/QV34_image_2.jpg,JPEG,,,,Still Image,,,,,,QV34_image_2,Primary
e2ccab64-9098-4a3b-a3c7-7c468b796c6b,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY.QV.t30.2.05Jan.DMyers.jpg,,/files/uploadedfiles/QV30_image_3.jpg,JPEG,,,,Still Image,,,,,,QV30_image_3,Primary
e3e3f0ef-4e07-4fee-a25c-cb63ffddfbf9,,,,,,Steps (M) leading into lower chamber (N) below west side chamber (E).,Primary,,Original File Name,EGY.QV.t71.08.'06Mar.JBell.d.jpg,,/files/uploadedfiles/QV71_image_4.jpg,JPEG,,,,Still Image,,,,,,QV71_image_4,Primary
e44c1af1-f1f9-40ec-a7f3-8afcaa8245ea,,,,,,"QV 6 shaft with partial debris fill, seen from above.",Primary,,Original File Name,EGY_QV_t06_08Jan_02_DMyers_d.JPG,,/files/uploadedfiles/QV06_image_2.jpg,JPEG,,,,Still Image,,,,,,QV06_image_2,Primary
e45975f0-bce4-488a-b7a8-3a9e69853f24,,,,,,"Ramp and entrance, with partial rubble wall to prevent visitation",Primary,,Original File Name,EGY.QV.t36.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV36_image_1.jpg,JPEG,,,,Still Image,,,,,,QV36_image_1,Primary
e5a464db-6292-4e0a-a8f7-a21241a3f005,,,,,,,,,SurveyLA ID,67d019a6-ec76-462c-bcdf-4cf1fcd139a7.JPG,,/files/uploadedfiles/67d019a6-ec76-462c-bcdf-4cf1fcd139a7.JPG,JPEG,,2011-06-08,Architectural Resources Group,Still Image,,,,,,THOMAS W. PHILLIPS RESIDENCE - PHOTO,Primary
e6dfca81-4097-4ff4-8288-04a51e3c89d9,,,,,,,,,Original File Name,QV 73.CEDAE labels.jpg,,/files/uploadedfiles/QV73_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV73_TMP_drawing_1,Primary
e722a1be-3548-4bb5-846b-126d71c81dc0,,,,,,Detail of area of Coptic painting on the east wall of antechamber -¬,Primary,,Original File Name,EGY.QV.2006DEC.t60.29.LWong.d.jpg,,/files/uploadedfiles/QV60_image_6.jpg,JPEG,,,,Still Image,,,,,,QV60_image_7,Primary
e72c3b32-b902-436d-84ca-7384ee2e9d93,,,,,,,,,SurveyLA ID,1edbe27b-f646-4d9b-8802-91e576b52084.jpg,,/files/uploadedfiles/1edbe27b-f646-4d9b-8802-91e576b52084.jpg,JPEG,,2012-02-17,Architectural Resources Group,Still Image,,,,,,Golden State Mutual Life Insurance - PHOTO,Primary
e72f925e-9ca7-4037-bf30-5f15c892d3b6,,,,,,,,,Original File Name,QV 23+25.CEDAE labels.jpg,,/files/uploadedfiles/QV25_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV25_TMP_drawing_1,Primary
e74c2ad9-70cf-4e90-944f-7e5235cfd47b,,,,,,3-D model of QV66.,Primary,,Original File Name,print.jpg,,/files/uploadedfiles/QV66_image_13.jpg,JPEG,,,,Still Image,,,,,,QV66_image_13,Primary
e77275b5-38ca-435e-9601-3ec4b870b86f,,,,,,Entrance of tomb with stacked rubble to prevent visitor access. Glass panel from QV 44 is placed up against ramp wall (A).,Primary,,Original File Name,EGY.QV.t41.45.07Feb.SCA-GCI.d.jpg,,/files/uploadedfiles/QV41_image_2.jpg,JPEG,,,,Still Image,,,,,,QV41_image_2,Primary
e7d8afb8-0ea6-495e-b49d-44b4896440d0,,,,,,,,,Original File Name,QV 47+48.CEDAE labels.jpg,,/files/uploadedfiles/QV48_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV48_TMP_drawing_1,Primary
e83a45f1-ba25-4fde-bd8a-43a3013b17fc,,,,,,Localized loss of stone and mudbrick on each side of entry ramp (A).,Primary,,Original File Name,EGY.QV.t31.01.09Dec.TFushiya.d.JPG,,/files/uploadedfiles/QV31_image_4.jpg,JPEG,,,,Still Image,,,,,,QV31_image_4,Primary
e85ff167-d59f-4535-8db5-7bbee84e7545,,,,,,,,,SurveyLA ID,b638dfad-ab78-4780-ab79-9e0cded80af9.JPG,,/files/uploadedfiles/b638dfad-ab78-4780-ab79-9e0cded80af9.JPG,JPEG,,2012-08-13,Historic Resources Group,Still Image,,,,,,Platform House Historic District - PHOTO,Primary
e8b7fff8-4d65-41c8-9ddd-96aacd4ba819,,,,,,Note shiny surface of blackened decoration in chamber (E).,Primary,,Original File Name,EGY.QV.2007FEB.t43.05.LWong.d.jpg,,/files/uploadedfiles/QV43_image_6.jpg,JPEG,,,,Still Image,,,,,,QV43_image_6,Primary
e9a4a596-5140-400f-85be-aa90a48262cc,,,,,,Lower part of wall shows weakening and deterioration by retaining moisture in the clay-rich marl.,Primary,,Original File Name,Egy.QV.t60.C.24.08Feb.RWust.d (1).jpg,,/files/uploadedfiles/QV60_image_3.jpg,JPEG,,,,Still Image,,,,,,QV60_image_3,Primary
e9e4e6bd-10c9-4f79-98e7-ccb848a2eecd,,,,,,"Shaft entrance from east, looking up the wadi",Primary,,Original File Name,EGY.QV.t76.01.05Jan.DMyers.jpg,,/files/uploadedfiles/QV76_image_1.jpg,JPEG,,,,Still Image,,,,,,QV76_image_1,Primary
ea0e1af6-b5eb-4d8f-a798-b35a5a440d91,,,,,,Pink granite sarcophagus and glass case containing the mummified fetus are displayed in the rear chamber (K). The sarcophagus was originally found in chamber (G). The mummy was found in the Valley of the Prince Ahmose. The ceiling is low in this chamber and there are no protective barriers. Some trash was found inside the sarcophagus.,Primary,,Original File Name,EGY.QV.t55.3690.07Feb.JBell.d.jpg,,/files/uploadedfiles/QV55_image_3.jpg,JPEG,,,,Still Image,,,,,,QV55_image_3,Primary
eacd27da-93c4-4d67-b0aa-da03b5fe5b92,,,,,,,,,Original File Name,QV 04.CEDAE labels.jpg,,/files/uploadedfiles/QV04_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV04_TMP_drawing_1,Primary
eb702374-2d8c-4006-80fa-340c1570f34f,,,,,,Extensive salt deposition (white) in joints of the ceiling,Primary,,Original File Name,QV46.assessment.10April.pptx,,/files/uploadedfiles/QV46_image_2.jpg,JPEG,,,,Still Image,,,,,,QV46_image_2,Primary
eb858a1d-1638-454d-b414-b594925355c3,,,,,,,,,Original File Name,QV 53 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV53_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV53_TMP_drawing_1,Primary
ebd2e60d-53cc-457c-a6ee-59cb4329c7e1,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY_QV_t03_08Jan_02_DMyers_d.JPG,,/files/uploadedfiles/QV03_image_2.jpg,JPEG,,,,Still Image,,,,,,QV03_image_2,Primary
ec1f5ec9-6e47-4b29-99f5-0650c520be35,,,,,,Ramp and Entryway. Fractured and falling rock along ramp and outside entryway; mudbrick walls lining the ramp; dry rubble wall in foreground placed in recent times as a barrier.,Primary,,Original File Name,QV31_Exterior_01_SR_09Nov.jpg,,/files/uploadedfiles/QV31_image_1.jpg,JPEG,,,,Still Image,,,,,,QV31_image_1,Primary
ec2a7058-5f1e-498a-be80-6bbe8fab3455,,,,,,View of entrance doorway (B) with Schiaparelli plaque on right and GÇ£Closed for RestorationGÇ¥ sign above door.,Primary,,Original File Name,EGY.QV.2006DEC.t51.03.LWong.d.jpg,,/files/uploadedfiles/QV51_image_3.jpg,JPEG,,,,Still Image,,,,,,QV51_image_3,Primary
ec7915fe-c4bb-4bec-9069-83f634149e50,,,,,,View of tomb shaft.,Primary,,Original File Name,EGY_QV_t13_08Jan_04_DMyers_d.jpg,,/files/uploadedfiles/QV13_image_3.jpg,JPEG,,,,Still Image,,,,,,QV13_image_3,Primary
ece2d197-eb4f-47d3-ac4c-dd155083ca19,,,,,,Photo of  QV 49 entrance with a plastered masonry surround and metal grill.,Primary,,Original File Name,EGY_QV_t49_08_07Sept_DMyers_d.jpg,,/files/uploadedfiles/QV49_image_1.jpg,JPEG,,,,Still Image,,,,,,QV49_image_1,Primary
ecec25d4-43f6-486a-8cef-fa73d2a37ba3,,,,,,,,,Original File Name,QV 31.CEDAE labels.jpg,,/files/uploadedfiles/QV31_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV31_TMP_drawing_1,Primary
ecf2f7e5-ad2b-4277-9aa4-6a7326adc273,,,,,,,,,Original File Name,QV 55 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV55_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV55_TMP_drawing_1,Primary
ed22763b-01dc-4a54-ba19-12c974ef8825,,,,,,"Shaft from below, with visible open fracture.",Primary,,Original File Name,Egy.QV.t61.02.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV61_image_2.jpg,JPEG,,,,Still Image,,,,,,QV61_image_2,Primary
ed54003e-d9f4-422e-98f0-9a267732181e,,,,,,Area of green paint in chamber (G) looks like it has been consolidated with an adhesive causing darkening of the surface.,Primary,,Original File Name,EGY.QV.2006DEC.t40.37.LWong.d.jpg,,/files/uploadedfiles/QV40_image_7.jpg,JPEG,,,,Still Image,,,,,,QV40_image_7,Primary
eddec671-8cf6-45d5-8b7c-2d5c48e16718,,,,,,SCA constructed new masonry surround in Dec. 09,Primary,,Original File Name,EGY.QV.t39.02_09Dec.TFushiya.d.JPG,,/files/uploadedfiles/QV39_image_2.jpg,JPEG,,,,Still Image,,,,,,QV39_image_2,Primary
ee11a6c8-2992-4899-998d-0648fa26b832,,,,,,Storer House; Architect - Frankl Lloyd Wright; Built 1923 Declared 1972; Historic - Cultural Monument No. 96; City of Los Angeles; Cultural Heritage Commission; Cultural Affairs Department,Primary,,Processing ID,PLQ-64,,,unknown,,,,Document/Text,,,,,,Storer House Plaque,Primary
ee176ada-2ad0-4ee2-af50-82cb4ab9ac29,,,,,,,,,Processing ID,PLCG-00001P,,/files/uploadedfiles/Greenfield.JPG,,,,,,,,,,,The Henry Ford Museum and Greenfield Village - PHOTO,Primary
ee84217a-1881-4488-9189-110975a1fcb2,,,,,,"historic wall, facing La Salle",Primary,,SurveyLA ID,edcc3db7-3a6f-425c-84a3-33f3b5281ed8.JPG,,/files/uploadedfiles/edcc3db7-3a6f-425c-84a3-33f3b5281ed8.JPG,JPEG,,2011-06-08,Architectural Resources Group,Still Image,,,,,,Sugar Hill Historic District - PHOTO,Primary
efbf4e2a-50dd-479d-aea7-e00370593455,,,,,,Wall painting on south wall of main chamber.,Primary,,Original File Name,EGY.QV.t36.13.08Feb.LWong.d.jpg,,/files/uploadedfiles/QV36_image_4.jpg,JPEG,,,,Still Image,,,,,,QV36_image_4,Primary
efd59f67-ab53-4b86-b253-06fcd912c637,,,,,,Shaft entrance and plastered brick surround,Primary,,Original File Name,EGY.QV.t64.01.07Feb.DMyers.d.JPG,,/files/uploadedfiles/QV64_image_1.jpg,JPEG,,,,Still Image,,,,,,QV64_image_1,Primary
efd60329-12cf-4d4b-8ff3-2cf91cd9ec7c,,,,,,,,,Original File Name,QV 66 sheet2.CEDAE labels.jpg,,/files/uploadedfiles/QV66_TMP_drawing_2.jpg,JPEG,,,,Still Image,,,,,,QV66_TMP_drawing_2,Primary
f04b816b-a5c6-4f5c-b1dc-a604120b89ad,,,,,,,,,SurveyLA ID,952795ec-8735-443c-b11f-76f349465b01.jpg,,/files/uploadedfiles/952795ec-8735-443c-b11f-76f349465b01.jpg,JPEG,,,,Still Image,,,,,,Andres Pico Adobe - PHOTO,Primary
f186da8a-dc8c-4cb6-82bb-c88879064123,,,,,,Bat in QV 79.,Primary,,Original File Name,Egy.QV.t79.12.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV79_image_2.jpg,JPEG,,,,Still Image,,,,,,QV79_image_2,Primary
f219ea8d-ea54-4a9f-b1e0-5f090af14b6a,,,,,,Entrance to QV40.,Primary,,Original File Name,EGY.QV.t40.01.Feb10.TFushiya.d.JPG,,/files/uploadedfiles/QV40_image_1.jpg,JPEG,,,,Still Image,,,,,,QV40_image_1,Primary
f2440104-8d35-436d-bbdf-622e6156b7d6,,,,,,,,,SurveyLA ID,88ba9771-6aa3-4ac5-945f-142354e23036.JPG,,/files/uploadedfiles/88ba9771-6aa3-4ac5-945f-142354e23036.JPG,JPEG,,2013-05-15,Historic Resources Group,Still Image,,,,,,Hill and Dale Nursery and Kindergarten - PHOTO,Primary
f24f120a-93a3-47e3-80ec-9146f6daf3b2,,,,,,Shallow excavated pit in chamber (C).,Primary,,Original File Name,Egy.QV.t78.03.08Jan.JBell.d.jpg,,/files/uploadedfiles/QV78_image_2.jpg,JPEG,,,,Still Image,,,,,,QV78_image_2,Primary
f295ac89-d4d0-45d2-b73e-343e90011dd2,,,,,,"View of entrance in 2007, prior to SCA reburial.",Primary,,Original File Name,EGY.QV.t02.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV02_image_1.jpg,JPEG,,,,Still Image,,,,,,QV02_image_1,Primary
f304a863-8174-4d07-8632-3b875bd25631,,,,,,"General view of pillared chamber (C), facing the southeast corner. Only the base of the western pillar survives. The large areas of loss on walls and ceilings in this tomb might be an indication of past flood damage.",Primary,,Original File Name,EGY.QV.t40.13.'06Mar.JBell.d.jpg,,/files/uploadedfiles/QV40_image_8.jpg,JPEG,,,,Still Image,,,,,,QV40_image_8,Primary
f41359e1-264f-46e5-b1ea-7e4c1d14711a,,,,,,,,,Original File Name,QV 52 sheet1.CEDAE labels.jpg,,/files/uploadedfiles/QV52_TMP_drawing_1.jpg,JPEG,,,,Still Image,,,,,,QV52_TMP_drawing_1,Primary
f44670ad-1b31-4c07-a4a0-084cd78e7a1f,,,,,,Entrance ramp (A) and entrance (B). Modern masonry walls have been constructed along the ramp.,Primary,,Original File Name,EGY.QV.t41.1.05Jan.DMyers.jpg,,/files/uploadedfiles/QV41_image_1.jpg,JPEG,,,,Still Image,,,,,,QV41_image_1,Primary
f52cd823-c287-4aa8-9bbc-7371c74bb567,,,,,,,,,SurveyLA ID,462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,,/files/uploadedfiles/462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,JPEG,,2012-08-13,Historic Resources Group,Still Image,,,,,,Platform House Historic District - PHOTO,Primary
f64ee4f3-c26e-4178-b56b-aedeb3fc9c14,,,,,,,,,SurveyLA ID,d559b6d8-5617-45e1-b143-925533716e1a.JPG,,/files/uploadedfiles/d559b6d8-5617-45e1-b143-925533716e1a.JPG,JPEG,,2013-05-15,Historic Resources Group,Still Image,,,,,,Hill and Dale Nursery and Kindergarten - PHOTO,Primary
f70692ee-adda-471e-9f43-ee838bffedf9,,,,,,Panel of glass missing in first chamber corridor (C) should be replaced.,Primary,,Original File Name,QV44.corridorB.s.wall.01.SR.0208.jpg,,/files/uploadedfiles/QV44_image_4.jpg,JPEG,,,,Still Image,,,,,,QV44_image_4,Primary
