ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Ancilary Feature To Date,Ancillary Feature Cultural Period,Ancillary Feature From Date,Ancillary Feature Type,Cadastral Reference,Component Type,Condition Description,Condition Image,Condition Type,Construction Technique,Date Condition Assessed,Description,Description Type,Designation or Protection From Date,Designation or Protection To Date,Disturbance Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,Geometry Qualifier,Heritage Resource Type,Heritage Resource Type Cultural Period,Heritage Resource Type From Date,Heritage Resource Type To Date,Keyword,Management Recommendation,Material,Measurement Type,Measurement Unit,Measurement Value,Modification Date,Modification Description,Modification Type,Name,Name Type,Place Address,Place Description,Recommendation Type,Reference Image,Resource Type Classification,Setting Type,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,Style,Style Cultural Period,Style From Date,Style To Date,Threat Type,Type of Designation or Protection
2bff4ead-85e0-4fb1-9ea7-2a0fc4ee4e34,,,,,,,,,,,,,,,"The tomb has a simple floor plan with only two chambers roughly on a north-south axis with tomb entrance. The tomb is entered through steep, stepped ramp (A) and doorway (B) leading to a plastered but unfinished main chamber (C) and a roughly hewn, unplastered rear chamber (E). Ramp steps are constructed of boulders. Each wall in chamber (C) has a magical niche. <br>Entrance ramp (A) passes through the heavily jointed and fractured marl stratum similar to other tombs on the south side of the valley. However, in rear chamber (E), the south wall, and the rear parts of the side walls, ceiling and floor are cut out of a shale stratum, which present recent localized areas of loss. Tomb floor is rough cut and appears partly unfinished. <br>Extensive unfinished painted plaster survives on the walls and parts of the ceiling in main chamber (C) but the decoration on the lower third of walls has been lost. The surface of surviving areas of painted plaster is irregular most likely due to the uneven nature of the underlying rock substrate. There are two plaster layers identifiable on walls of chamber (C), including a lower leveling layer of an earth and straw containing plaster and an upper plaster that is whitish-gray in color. The upper plaster layer has a rough surface texture with brush strokes visible. No ground layer was subsequently applied and no relief carving was undertaken. <br>As the final painting was never completed this tomb provides insight of preliminary painting practice. Preparatory techniques such as red snapped lines and underdrawing in black and red are visible on the walls. The paintings were initially sketched out with fluid, cursory, thick red outlining often showing mistakes and corrections; followed by more detailed and corrective black outlining. The ceiling is decorated with a rough wash of blue-black paint with a large figure of the goddess Nut boldly blocked out in yellow with red outlines. It does not appear as if the rear chamber (E) was ever plastered or painted. <br>QV 38 is the oldest decorated tomb in QV constructed in the 19th Dynasty and the oldest 'corridor' type tomb whose owner is identified, according to E. Thomas and C. Leblanc. Thomas suggests that the epithet 'Great Royal Mother' indicates that the decoration, if not the tomb as a whole, was the responsibility of her son, Seti I. Similarly, its incompletion in construction and decoration may indicate that she did not long survive her husband, Rameses I, whose tomb (KV 16) was also unfinished (Thomas 1966, 213). Unusually, chamber (C) ultimately served as the burial chamber, as evidenced by the presence of magical brick niches, and the fact that the burial chamber was never fully excavated. <br>The tomb has been accessible since the time of J. G. Wilkinson (1828) and was subsequently recorded by J. F. Champollion (1829), K. R. Lepsius (1844), and H. K. Brugsch (1854). The tomb was later cleared by the Italian mission in 1903-05. <br>Currently the tomb is not open to visitation. The doorway is reconstructed of fired brick and cement plaster, with a metal grill door with mesh installed within a wooden frame. The mesh has a large hole in it. Fragments of painted plaster from an unknown location (not from this tomb), other archaeological material, as well as the Italian mission plaque, which was once mounted on the walls of the entrance ramp, are now stored in chamber (E). Evidence of bat activity includes bat droppings and urine on the rear wall and ceiling of rear chamber (E).",Primary,,,,,,,,,access point,Chamber Tomb,REIGN OF SETI I,,,,,,,,,,,,QV 38,Primary,,"QV 38 is located halfway up the southwest branch of the wadi, adjacent to the main pathway and retaining wall.",,/files/uploadedfiles/QV38_TMP_drawing_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59257515993576 25.72692278811163)),-1295~/-1294~,Built Date,,,,,,
2bff4ead-85e0-4fb1-9ea7-2a0fc4ee4e34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Satra,Alternative,,,,,,,,,,,,,,,
2bff4ead-85e0-4fb1-9ea7-2a0fc4ee4e34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV38_image_1.jpg,,,,,,,,,,,
2bff4ead-85e0-4fb1-9ea7-2a0fc4ee4e34,,,,,,,,,,,,,,,,,,,,,,,,,,Chamber Tomb,REIGN OF RAMESES I,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cfcf47d-d65b-4536-9c4c-b9b5cf2ff26c,,,,,,,,,,,,,,,"QV 47 is attributed to Princess Ahmose. A deep shaft (approx. 6-7m) leads to a single long chamber oriented north-south. The tomb is cut primarily into shale, recognizable by its color, quality, and salt veins. A modern brick surround plastered in cement is present at the entrance, spanned with a metal grill. <br>The tomb was first discovered and excavated in modern times by Schiaparelli, and is thought to be thought to be the oldest shaft-style tomb in the valley. Although pillaged and flooded in antiquity, the tomb retained enough material to reveal an originally rich burial and the name Ahmose, identified as the King's sister and daughter of Seqenenre Tao. Schiaparelli presumed that the mummy of a relatively tall person of advanced age was that of the princess.  The lack of canopic jars puzzled Schiaparelli, given the remains of a canopic chest and the fact that these are often recovered in previously pillaged tombs. Thomas notes that Ahmose was probably buried by Thutmosis I, but burial may have taken place under Ahmose or Amenhotep I (see Tomb Profile in Historic Overview). The Franco-Egyptian team cleared the tomb in 1984. <br>Three bats were noted in the tomb in January 2008.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),REIGN OF THUTMOSIS I,,,,,,,,,,,,QV 47,Primary,,"QV 47 lies towards the bottom of the slope on the south side of the wadi, a few meters from the retaining wall of the path.",,/files/uploadedfiles/QV47_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.5927756417578 25.72716860668071)),-1504~/-1492~,Built Date,,,,,,
2cfcf47d-d65b-4536-9c4c-b9b5cf2ff26c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV47_TMP_drawing_1.jpg,,,,,,,,,,,
2cfcf47d-d65b-4536-9c4c-b9b5cf2ff26c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Princess Ahmose,Alternative,,,,,,,,,,,,,,,
2cfcf47d-d65b-4536-9c4c-b9b5cf2ff26c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV47_image_3.jpg,,,,,,,,,,,
2cfcf47d-d65b-4536-9c4c-b9b5cf2ff26c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV47_image_2.jpg,,,,,,,,,,,
2d938f26-6faa-4b5a-b34d-c5b643b5bb0e,,,,,,,,,,,,,,,QV 96 consists of a single chamber at the base of a shaft roughly five meters deep. The shaft entrance has a built surround with cement plaster and metal grill with no mesh. <br>The tomb was excavated by the Franco-Egyptian team in March-April of 1988. The archaeological material removed at the time suggests that the tomb was used only during the 18th Dynasty. There was no indication of later reuse. <br>Mud wasp nests and scattered bat droppings are present in the tomb.,Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,QV 96 is located on the north side of the wadi between QV 71 and 73.,,/files/uploadedfiles/QV96_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59317314604332 25.72789585832416)),-1550~/-1295~,Built Date,,,,,,
2d938f26-6faa-4b5a-b34d-c5b643b5bb0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 96,Primary,,,,,,,,,,,,,,,
2dab26b9-5fbd-4904-900a-5c82c8a73806,,,,,,,,,,,,,,,QV 2 is almost entirely filled with debris. The tomb was similarly filled in the time of E. Thomas' inspection.  The tomb was last cleared in 1987 by the French-Egyptian team.,Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 02,Primary,,QV 2 is a shallow pit lying on the southern edge of the paved visitor path.,,/files/uploadedfiles/QV02_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59409915954701 25.72775258361509)),-1550~/-1295~,Built Date,,,,,,
2dab26b9-5fbd-4904-900a-5c82c8a73806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV02_image_1.jpg,,,,,,,,,,,
2dab26b9-5fbd-4904-900a-5c82c8a73806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
327e489b-0215-4844-837a-eded9c8d683c,,,,,,,,,,,,,,,"The side walls and descending ramp of QV 24 are partially finished, with a shallow trench at the end of the ramp. In the southwest corner of the wall at the base of the ramp, a small opening leads to the shaft of QV 25. <br>Presumably, the location of QV 25 had been forgotten by the time of the original excavation of QV 24. When excavators ran into the shaft of QV 25, work on QV 24 was abandoned. <br>It was last cleared by the CNRS-CEDAE mission in 1986. When E. Thomas visited in the late 1950s, she noted that the ramp was largely filled with debris. Based on the nature of the ramp, the CNRS-CEDAE mission suggested that it was created during the 20th Dynasty (Leblanc 1989, 239).",Primary,,,,,,,,,access point,Unfinished Tomb,20TH DYNASTY,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 24 is located on the south slope of the main wadi, immediately adjacent to QV 25.",,/files/uploadedfiles/QV24_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59308070385146 25.72729270059652)),-1188~/-1069~,Built Date,,,,,,
327e489b-0215-4844-837a-eded9c8d683c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 24,Primary,,,,,,,,,,,,,,,
3ca0c2b0-1d0a-47af-822e-c2a200c1a748,,,,,,,,,,,,,,,"QV 56 is entered through steep stepped ramp (A), five upper steps are made of stone blocks, below which are traces of rock-hewn steps, leading down into an unfinished chamber. QV 57 has a steep ramp with traces of steps along the ramp walls leading into an unfinished chamber. <br>The tombs were noted by H. Brugch (1854).  TMP (1981) section drawing includes presence of a modern retaining wall in front of  QV 56 ramp and a modern curb at the beginning of the ramp of QV 57, neither of which are present. C. Leblanc notes that the excavation of QV 57 was abandoned in antiquity due to lack of solid limestone. <br>It should be noted that there is some discrepancy between the TMP drawings and what is observed today in terms of slope inclination and number of steps. <br>Both tombs have a thick layer of debris fan conglomerate on the surface and below it much better quality marl rock into which the unfinished chambers were excavated. <br>The tombs were last cleared out by CNRS-CEDAE in 1987. Unpublished CNRS mission report 1987-88 notes presence of five rock-block steps at ramp QV 56.  The tombs are dated to the reign of Rameses II (Leblanc 2001, 274-275). <br>There are no doors at the entrances of either tomb. Surrounding the opening of QV 56, a line of large stones has been placed to prevent visitors from getting too close to the fragile rock above the tomb.",Primary,,,,,,,,,access point,Unfinished Tomb,19TH DYNASTY,,,,,,,,,,,,QV 57,Primary,,QV 56 and 57 are located on the north side of the main wadi.,,/files/uploadedfiles/QV57_TMP_drawing_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59228584923932 25.72778022871212)),-1295~/-1188~,Built Date,,,,,,
3ca0c2b0-1d0a-47af-822e-c2a200c1a748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV57_image_2.jpg,,,,,,,,,,,
3ca0c2b0-1d0a-47af-822e-c2a200c1a748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV57_image_1.jpg,,,,,,,,,,,
3ca0c2b0-1d0a-47af-822e-c2a200c1a748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Unknown,Alternative,,,,,,,,,,,,,,,
3dcb6203-514a-4700-b4d9-01dca514525b,,,,,,,,,,,,,,,"The relatively deep shaft of QV 18 has a cemented masonry surround spanned by a metal grill. <br>E. Thomas was unable to enter the tomb, but noted that it contained a small amount of  debris fill and had a typical layout.  She suggested that the Schiaparelli mission may have cleared it.  The tomb was last cleared in 1987-88 by the Franco-Egyptian team. Based on the archaeological material recovered at that time, it appears that the tomb was constructed during the reign of Amenhotep III and was probably reused during the Third Intermediate Period. <br>At least one bat was recorded by the assessment team and accumulated droppings on the floor are evidence of long-term habitation.  A bird's nest was also present in the shaft, as well as an old wasp nest found in the main chamber.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 18,Primary,,"QV 18 is located on the south side of the main wadi, behind a low natural mound into which a number of tombs are cut. It lies above the unpaved path to the south of the main path, and was adjacent to the old electricity building before that building was removed.",,/files/uploadedfiles/QV18_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59336134051808 25.72744620095833)),-1550~/-1295~,Built Date,,,,,,
3dcb6203-514a-4700-b4d9-01dca514525b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV18_image_1.jpg,,,,,,,,,,,
3dcb6203-514a-4700-b4d9-01dca514525b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV18_image_3.jpg,,,,,,,,,,,
3dcb6203-514a-4700-b4d9-01dca514525b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
3df5d17b-14d6-4025-ae23-27bf8d120bc0,,,,,,,,,,,,,,,"QV 15 and QV 16 are connected in the middle, creating one large continuous subterranean space.  QV 15 is the larger of the two with two consecutive side chambers leading to a lower pit and chamber. QV 16 has two chambers set perpendicularly. QV 15 has a typical shaft entrance with masonry surround; QV 16 is accessible through a steep, rough ramp. <br>E. Thomas considers both tombs to be 'tandem' in their layout, indicating that consecutive chambers make up the tomb. She notes the presence of small pits 2m deep in both tombs and records the presence of bats in QV 15. Thomas suggests that these tombs may have been examined by Schiaparelli, since the fill is more irregular than usual, with at least one apparent localized excavation. The tombs were last cleared by the Franco-Egyptian team in 1987 (QV 15) and 1985-86 (QV 16). Based on the archaeological material recovered, QV 15 was reused at least twice, during the Third Intermediate Period and during the Roman period. <br>The lower pit in the rear of QV 15 is host to a large community of bats, estimated at around 100 in February 2008. A similar number were present in December 2009. Droppings are visible throughout the tomb.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),THIRD INTERMEDIATE,,,,,,,,,,,,Tomb of Anonymous,Alternative,,"QV 15 and 16 lie on the south side of the valley, on the upper slope of a small ridge.",,/files/uploadedfiles/QV15_TMP_drawing_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59362932251634 25.72744239602924)),-1550~/-1295~,Built Date,,,,,,
3df5d17b-14d6-4025-ae23-27bf8d120bc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV15_image_1.jpg,,,,,,,,,,,
3df5d17b-14d6-4025-ae23-27bf8d120bc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV15_image_2.jpg,,,,,,,,,,,
3df5d17b-14d6-4025-ae23-27bf8d120bc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 15,Primary,,,,,,,,,,,,,,,
3df5d17b-14d6-4025-ae23-27bf8d120bc0,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),GRAECO-ROMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df5d17b-14d6-4025-ae23-27bf8d120bc0,,,,,,,,,,,,,,,,,,,,,,,,,,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40aefbe2-bc73-403a-99cb-16acd786a451,,,,,,,,,,,,,,,"QV 87 is adjoined by QV 34, the side chamber of which is cut directly into the tomb. The tomb is cut primarily into poor quality shaley marl. A masonry surround with a metal grill was installed as of December 2009. <br>The tomb was last cleared by the Franco-Egyptian team. At the time of their work, they speculated that the Ramesside workers carving out QV 34 had forgotten the placement of the earlier QV 87 and accidentally carved through its wall.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 87,Primary,,"QV 87 is located on the south side of the wadi, upslope from the main pathway of the southwest branch.",,/files/uploadedfiles/QV87_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59275726636825 25.72705043969537)),-1550~/-1295~,Built Date,,,,,,
40aefbe2-bc73-403a-99cb-16acd786a451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
40ef8b8f-87d8-476b-a072-48d89d16c392,,,,,,,,,,,,,,,"This tomb has a single long rectangular chamber with a deep side niche to the east, the end of which partially connects with the exterior, and with a shallower but wider niche in the west wall, and other smaller niches towards the rear of the chamber.  <br> On the west wall of the chamber in the side niche are very localized remains of wall plaster which appear to be made of earth and straw, referred to as mouna in descriptions of adjacent parts of the Deir er Rumi site, and is associated with the Coptic use of the Queens Valley.  The presence of the plaster within the tomb has not been described in written sources and presumably dates from the Coptic period of re-use of the tomb when the area in front of the tomb entrance was the site of a Coptic church and monastery, Deir er Rumi. <br>The tomb is cut into highly jointed, fractured, and inclined marl beds.  A shaley marl layer, 1.5m thick runs laterally (E-W) and diagonally through the tomb, shows evidence of deformation due to geologic block rotation.  This layer is visible on the very steep exterior slope surface immediately above the tomb doorway.  Between the shaley marl and marl layer below is a 1-2 cm thick layer of anhydrite fill.  The side niche is cut out of the layer of shaley marl. <br>The tomb was recorded by the Italian mission in 1906 and most recently cleared by the Franco-Egyptian team. According to Lecuyot, the tomb was probably unfinished and belongs to the 20th dynasty and originally had four niches on each side of the rectangular chamber.  It was later reused when the area in front of the tomb was constructed first as a Roman sanctuary and then as a Coptic monastery. <br>The tomb is currently not open to the public and is closed by a metal grill door. It is used as storage for artefacts from the monastery. There is evidence of insect (wasp) and bird nesting and bat roosting in the tomb.",Primary,,,,,,,,,access point,Unfinished Tomb,20TH DYNASTY,,,,,,,,,,,,QV 95,Primary,,"QV 95 is located on the north side of the remains of the Roman sanctuary and Deir er-Rumi, the Coptic monastery.",,/files/uploadedfiles/QV95_image_2.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59446253023363 25.72878174038813)),-1188~/-1069~,Built Date,,,,,,
40ef8b8f-87d8-476b-a072-48d89d16c392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV95_image_1.jpg,,,,,,,,,,,
40ef8b8f-87d8-476b-a072-48d89d16c392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,Alternative,,,,,,,,,,,,,,,
40ef8b8f-87d8-476b-a072-48d89d16c392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QV95_image_3.jpg,,,,,,,,,,,
40ef8b8f-87d8-476b-a072-48d89d16c392,,,,,,,,,,,,,,,,,,,,,,,,,,Monastery,BYZANTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40ef8b8f-87d8-476b-a072-48d89d16c392,,,,,,,,,,,,,,,,,,,,,,,,,,Sanctuary,GRAECO-ROMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677886a-fbb5-47bf-a8ed-4c03e203fad5,,,,,,,,,,,,,,,"QV Unknown 2 is a single-chambered tomb.The shaft entrance has a masonry surround coated in cement and a metal grill without mesh.  At the base of the shaft, the tomb has roughly cut steps in the floor in front of the chamber entrance.  Large stones stacked in the chamber probably were used to seal the entrance in antiquity. As excavation records were inaccessible to the assessment team and the tomb is not included on any map, its official number is unknown and awaits confirmation.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV U2,Primary,,"QV Unknown 2 is located on the north side of the wadi, sited adjacent to QV 68 and QV 71.",,/files/uploadedfiles/QVU2_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.592982884513 25.72788771736444)),-1550~/-1295~,Built Date,,,,,,
4677886a-fbb5-47bf-a8ed-4c03e203fad5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QVU2_image_3.jpg,,,,,,,,,,,
4677886a-fbb5-47bf-a8ed-4c03e203fad5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/uploadedfiles/QVU2_image_2.jpg,,,,,,,,,,,
4677886a-fbb5-47bf-a8ed-4c03e203fad5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous;QV Unknown 2,Alternative,,,,,,,,,,,,,,,
49774e35-a366-4648-9489-50a0dc8108a7,,,,,,,,,,,,,,,"As of February 2010, QV 4 has been reburied. The plan completed by the Theban Mapping Project show two chambers - a northerly chamber (D) located under the paved visitor path and a southerly chamber --¼ to the path's south. Only chamber --¼ was accessible during the time of assessment, since the entrance to  chamber (D) had been blocked by debris.",Primary,,,,,,,,,access point,Shaft Graves (Tomb),18TH DYNASTY,,,,,,,,,,,,QV 04,Primary,,The shaft of QV 4 is located just south of the paved visitor path.,,/files/uploadedfiles/QV04_image_1.jpg,Archaeological Site Element,,GEOMETRYCOLLECTION (POINT (32.59392092416418 25.72777317230437)),-1550~/-1295~,Built Date,,,,,,
